梯队,预备队,队伍,后备,梯隊,国家队,体系,分队,骨干,阵容,方阵
梯隊,梯队,縱隊,隊,總隊,領導層,隊員,編隊,部隊,傘兵,黨內
樂山,乐山,臥龍,重慶,峨眉山,宜賓,萬州,溫州,黃山,瀘州,貴陽
標點,标点,符號,校勘,語法,詞句,修辭,空格,字句,語文,字數
權臣,权臣,掌權,專權,外戚,奸賊,當權,大權,首輔,親信,索額圖
正反,反面,正面,面,背面,正方,利弊,各方,兩面,截然不同,反向
每户,户,一户,住户,各家各户,农户,每家,每人,富户,小区,楼房
汴京,汴梁,北宋,南宋,京城,京师,开封,开封府,宋朝,燕京,北京城
汾,潞,潁,澧,郓,滦,沔,蕲,岘,岷,阳府
沒趣,無聊,掃興,厭煩,極了,沒意思,沉悶,氣惱,没趣,透頂,窩囊
没趣,无聊,生气,厌烦,无话可说,沒趣,扫兴,丢人,觉着,一声不吭,别扭
测距仪,测距,雷达,望远镜,測距儀,激光,传感器,光学,相机,超声波,红外线
海员,船员,船长,渔民,海員,船只,航运,轮船,船舶,劳工,远洋
海員,船員,海员,漁民,船隻,漁船,輪船,船長,礦工,船员,水手
海气,气,海氣,水气,环流,浃,蒸腾,水汽,磁层,海风,气团
海氣,季風性,調蓄,汽輪機,聲速,海气,溝谷,環流,風力,數十丈,氣壓
浸入,浸泡,浸透,渗入,沉浸,放入,倒入,沉入,浸润,融入,嵌入
清晰度,分辨率,清晰,亮度,精度,图像,屏幕,画面,带宽,影像,品質
測距儀,測距,潛望鏡,测距仪,制導,視距,照明彈,儀器,测距,雷達,吊艙
湜,亾,姩,彧,滈,轶,考覈,贇,炯,郅,諛
滤波器,濾波器,谐振,电路,放大器,噪声,频段,器件,变压器,接收机,电容
漾,荡漾,盪漾,雅,花,芙蓉,青春,水,荡,璀璨,甜蜜
濾波器,滤波器,電壓,電路,低頻,函數,波長,電容,電阻,噪聲,矩陣
烏鎮,乌镇,周莊,古鎮,水鄉,嘉興,錢塘,杭州灣,臨安,杭州,黃山
烷基,羟基,烷,胺,羧酸,氨基,羰基,烯,甲基,酮,溴
無可厚非,畢竟,況且,雖說,當然,不過,何況,其實,的確,更何況,再說
無惡不作,无恶不作,壞人,這夥,奸賊,惡賊,暗地裏,擄掠,作恶多端,強盜,深惡痛絕
無憂無慮,无忧无虑,愜意,快樂,無憂,安穩,時光,悠閒,相處,開心,歡樂
無所適從,手足無措,憂心,无所适从,不知所措,力不從心,心煩,唉聲嘆氣,氣悶,氣惱,納悶
無水,无水,鹽酸,鈉,鹽,熱水,氫氧化鈉,溶於,瀝青,檸檬酸,黃水
爲題,兩篇,五經,遭際,邵飄萍,引人入勝,理想國,曠古,芙蓉鎮,題爲,講演
玠,璘,佺,吴,濂,姚,諶,愬,妤,熺,珅
生火,柴火,火堆,取暖,烧火,柴禾,炭火,燒火,放火,木炭,做饭
画院,美术家,中国画,书画,美术馆,画展,画家,美术,山水画,文联,画派
畫院,書畫,藏畫,中國畫,畫展,周莊,画院,年畫,館驛,文聯,參展
疏漏,疏忽,漏洞,失误,缺失,差错,缺陷,不妥,差錯,疏忽大意,遗漏
痔疮,痔瘡,便秘,肛门,阳痿,皮肤病,痛经,溃疡,高血压,治疗,直肠癌
痔瘡,便祕,痔疮,痛經,結石,婦科,潰瘍,腹脹,直腸,便秘,皮膚病
痛心疾首,痛心,惋惜,心痛,感慨,沉痛,痛恨,懊悔,失望,愤慨,义愤填膺
痢疾,腹泻,疟疾,傷寒,伤寒,瘟疫,瘧疾,肺炎,腹瀉,感冒,疾病
痴心,癡心,痴情,妄想,死心塌地,癡情,痴,负心,一生一世,深情,守候
癡心,痴心,癡情,痴情,負心,執著,到頭來,妄想,癡,愛,辜負
白河,二道,承德,清河,牡丹江,黑河,天皇,河源,淮河,清水,竹山
盖世,蓋世,无双,绝世,太保,汽车,天下无敌,卧龙,无上,无敌,英雄
盛夏,夏日,初夏,夏天,深秋,夏季,酷暑,初冬,冬天,冬日,炎热
盟誓,誓言,盟约,立誓,宣誓,一生一世,誓,盟約,群臣,君臣,祭天
票房,上映,放映,電影,影片,影院,档期,片子,电影,银幕,該片
离奇,诡异,蹊跷,離奇,怪异,不可思议,接二连三,荒诞,匪夷所思,荒谬,骇人听闻
窥视,窥探,窥,偷看,觊觎,偷听,潜入,窺視,察觉,窺探,注视
窺視,窺探,窺,窥视,注視,察覺,看見,探尋,潛入,仰視,瞧見
笮,沔,鄣,衮,胪,賨,鄀,澶,郓,郪,涘
筋疲力尽,疲惫不堪,疲惫,气喘吁吁,满头大汗,遍体鳞伤,心烦意乱,力不从心,劳累,手忙脚乱,折腾
筏子,竹筏,木筏,小舟,木船,小船,羊皮,溪水,大船,筏,船
管束,管教,看管,管制,拘束,管,约束,严加,放任,叛逆,約束
紺,绀,紫,赤,纓,搔頭,绫,緋,葦子,陽子,葵
綏靖,绥靖,行轅,剿匪,招撫,政策,冒險主義,行營,諸州,裁軍,誘降
綜述,總結,回顧,综述,關鍵詞,探討,綱領性,闡述,闡釋,詳述,概況
總署,总署,科學家,總局,太空,天文學家,美國,遙測,聯邦,歐盟,宇航員
绀,缟,绯,紺,娆,绦,栉,鹃,缨,缁,紵
绥靖,綏靖,政策,驻军,军务,行轅,军委会,对华,诱降,剿匪,独裁
综述,回顾,评述,论述,概况,现状,简要,探讨,总结,论文,阐述
羞怯,害羞,羞涩,腼腆,胆怯,矜持,怯懦,羞澀,靦腆,畏怯,自卑
羰基,羟基,烯烃,烷基,羧酸,镍,氯化,配位,硼,基团,化合物
老練,熟練,機警,老练,嫻熟,靈巧,幹練,狡詐,精幹,見多識廣,穩重
老练,娴熟,稳重,纯熟,沉稳,干练,机敏,狡诈,熟练,聪明,风趣
聞所未聞,委實,罕見,闻所未闻,簡直,當真,誠然,看來,荒謬,豈止,難能可貴
股利,股息,分红,股票,股本,盈餘,每股,收益,利息,所得稅,新股
胆识,胆量,勇气,气魄,远见,魄力,谋略,才识,过人,才华,膽識
胶东,山东,烟台,临沂,青岛,菏泽,青岛市,山东省,苏北,浙东,蓬莱
膠東,煙臺,菏澤,豫東,濰坊,湘贛,營口,臨沂,山東,晉察冀,濟南
膽識,膽量,勇氣,胆识,智謀,氣魄,才識,過人,魄力,才華,主見
臨江,临江,宜黃,龍亭,東華門,紅安,寧夏,鎮江,荊門,鼓樓,興山
艱苦創業,艱苦奮鬥,創業園,雙擁,整黨,勞模,徐海東,捐資,莊稼人,實幹,拼搏
苏门答腊,蘇門答臘,爪哇,印度尼西亚,马来半岛,印尼,雅加达,马来,马来西亚,斯里兰卡,缅甸
英吉利,海峡,不列颠,英国,英格兰,日耳曼,法兰西,异国,大不列顛,意大利,北海
药酒,藥酒,中药,草药,药膳,膏药,中草药,药水,药物,药性,药材
菜刀,刀,刀子,大刀,剪刀,小刀,匕首,刀具,短刀,利刃,木棍
萬份,萬個,萬,萬輛,億,億元,銷量,億噸,萬股,億股,鎊
萬州,瀘州,宜賓,邢臺,煙臺,遵義,縣裏,贛州,市屬,高新區,潛江
落幕,告一段落,闭幕,结束,开幕,圆满,收场,平息,揭幕,帷幕,上演
葡萄球菌,抗生素,细菌,霉菌,金黄色,杆菌,細菌,病菌,芽孢,金色,桿菌
蒋经国,蔣經國,蒋介石,陈水扁,罗斯福,蔣介石,国民党,孙中山,毛泽东,张学良,邓小平
蓋世,盖世,絕世,豪傑,氣短,亂世,納粹,無雙,壞蛋,風流,魔頭
蔣經國,蔣介石,蒋经国,毛澤東,蒋介石,周恩來,鄧小平,胡適,國民黨,陳水扁,中國國民黨
藏匿,躲藏,藏身,隐匿,藏有,埋藏,深藏,暗藏,躲,逃往,追捕
藥酒,中草藥,中成藥,药酒,藥材,藥膳,膏藥,中藥材,幾杯,藥,草藥
蘇門答臘,苏门答腊,爪哇,印尼,印度尼西亚,斯里蘭卡,马来半岛,孟加拉,雅加达,南洋,印度
虎皮,毛皮,伞盖,羊皮,尖椒,红绸,大旗,白玉,袍子,褂子,皮毛
蚕丝,丝绸,蚕,蚕茧,丝织,蠶絲,绸缎,纤维,丝线,茶叶,枕头
蠶絲,蚕丝,紡織,纖維,錦緞,化纖,棉紗,綢緞,苧麻,絲織,織造
血丝,血絲,红肿,发黑,脸上,斑点,泪痕,血迹,泪花,脓,脸颊
血絲,血丝,淚花,血跡,發黑,殷紅,膿,滲出,紅腫,浮腫,膿包
見怪,见怪,賢弟,亂說,打攪,對不住,貧道,客氣,一來,卑職,尊駕
见怪,見怪,客气,见外,大惊小怪,乱说,失礼,见教,介意,岂敢,说错
許願,祈禱,许愿,願望,心願,許下,燈,獻祭,精靈,參拜,禮物
许愿,许下,許願,祈祷,心愿,许诺,灵验,愿望,虔诚,祷告,烧香
賀喜,祝賀,恭喜,贺喜,慶賀,拜謝,今兒個,賢弟,高高興興,昨兒,老爺
質押,有價證券,義務人,贖回,清償,過戶,債權人,轉讓,債務人,融資,抵押
败类,敗類,无耻,汉奸,可恶,不要脸,奸贼,叛徒,坏蛋,丑恶,骗子
质押,债权,抵押,融资,股权,贷款,回购,担保,转让,質押,物权
贺喜,祝贺,庆贺,喜气洋洋,喜庆,祝寿,賀喜,拜年,祝賀,恭喜,喜讯
赖以生存,赖以,命脉,生存,賴以,养料,根基,离不开,为生,必不可缺,归根结底
走高,攀升,回落,下跌,回升,走强,居高不下,上升,下滑,上扬,上涨
起动,启动,电动机,制动,点火,转速,负荷,复位,开关,电机,开机
起動,覺醒,發動,動力,點火,驅動,轉動,開動,啓動,推動,運轉
路易斯,路易,卡洛斯,安娜,詹姆斯,查尔斯,威廉,约瑟夫,马丁,乔治,史密斯
軍帽,军帽,八角帽,軍服,帽子,藍布,長衫,頭盔,禮帽,帳子,戎裝
迷离,朦胧,迷離,诡异,梦幻,暧昧,飘忽,诡秘,双眼,幻觉,妩媚
迷離,迷离,朦朧,詭祕,蒼茫,詭異,昏黃,絢麗,迷霧,蒼涼,閃動
退避,退走,退让,回避,退却,退后,撤退,退去,退守,后退,畏缩
邂逅,相遇,巧遇,遇见,重逢,遇上,相逢,遇見,结识,偶然,相识
配电,电力,输电,电网,变压器,电气,用电,供电,低压,回路,电能
配電,電網,輸電,電力,供電,水電,配电,電線,汽輪機,用電,機電
酒香,巷子,酒,香味,花香,白酒,清香,醉人,香气,美酒,醇厚
鋪墊,铺垫,準備,鋪設,鋪上,鋪,構架,基調,臺階,總結,開展
錯亂,混亂,错乱,紊亂,顛倒,幻覺,亢奮,失調,崩潰,詭異,誤導
铺垫,鋪墊,准备,铺平,悬念,后续,转折,坚实,顺理成章,铺设,开端
错乱,紊乱,混乱,错位,錯亂,凌乱,颠倒,幻觉,崩溃,杂乱,怪异
開城,开城,平壤,朝鮮,汉城,漢城,停战,鮮,漢陽,館驛,朝鲜
闻所未闻,瞠目结舌,不可思议,骇人听闻,匪夷所思,层出不穷,少见,屡见不鲜,一无所知,绝无仅有,习以为常
阴风,阴气,劲风,寒气,狂风,冷风,恶鬼,阴森森,阴森,陰風,寒风
阿拉木图,哈萨克斯坦,阿拉木圖,乌鲁木齐,塔什干,圣彼得堡,哈萨克,乌兹别克斯坦,中亚,莫斯科,吉尔吉斯斯坦
阿拉木圖,阿拉木图,哈薩克,哈萨克斯坦,塔什干,中亞,塔吉克斯坦,聖彼得堡,莫斯科,乌兹别克斯坦,基輔
陰風,簫聲,嘯聲,蹄聲,陰森森,獰笑,陰冷,一動,炮響,窗紙,人叢
雌花,雄花,花序,雌蕊,雄蕊,萼片,蒴果,胚珠,心皮,植株,單果
離奇,离奇,詭異,荒謬,失蹤,不可思議,荒誕,怪異,車禍,蹊蹺,謀殺
顴骨,颧骨,鼻樑,太陽穴,眼窩,額頭,臉頰,嘴脣,臉部,頦,頭頂
颧骨,鼻梁,顴骨,下颌,脸颊,面颊,眼窝,脸部,额头,鼻樑,颏
養料,養分,滋養,养料,有機質,养分,植物體,無機鹽,營養,食糧,滋補品
高平,山西,太原,上党,山西省,大同,临汾,延安,汝南,平遥,平阳
鬼火,恶鬼,鬼魂,怪物,火球,火光,黑影,阴风,鬼怪,火焰,骷髅
黃泛區,湘贛,豫東,指戰員,災荒,鄂東,洪澇,決口,整黨,晉冀魯豫,華中地區
黄泛区,黃泛區,豫東,决口,两广,豫西南,黄河,堤垸,流贼,河南人,东北
鼻炎,哮喘,感冒,咳嗽,支气管炎,过敏性,耳鸣,便秘,阴道炎,鼻腔,关节炎
三四,五六,四五,二三,七八,一二,二三十,十几,三,六,四
下卷,上卷,卷,序言,近代史,通史,思想史,此书,选集,全集,讫
下端,上端,上部,下部,底部,末端,上方,凸起,下方,根部,端
不声不响,悄无声息,无声无息,一声不响,一声不吭,不动声色,默默无闻,静悄悄,大张旗鼓,安安静静,悄悄
不由分说,二话不说,强行,气势汹汹,恶狠狠,连忙,拦住,蛮横,薛传薪,径直,气急败坏
不聲不響,擡手,一溜煙,裏屋,踉踉蹌蹌,倒騰,一聲不響,怒氣衝衝,炕頭,自個,戀戀不捨
不齊,參差,不齐,參差不齊,各異,整飭,齊整,亂哄哄,過硬,較差,虧得
不齐,参差不齐,参差,齐整,不齊,齐备,杂乱,整齐,残缺,混杂,齐全
两班,每天,一班,班,每,兩班,乘车,每周,小时,开行,航班
亡命,逃亡,逃命,逃往,追捕,流亡,玩命,放逐,天涯,奔逃,流放
仙人掌,植物,盆景,沙漠,灌木,花卉,向日葵,玫瑰花,花草,珊瑚,椰子
伯努利,概率论,欧拉,方程,热力学,微分方程,麥克斯韋,黎曼,数学家,熱力學,牛顿
低頻,高頻,頻段,人聲,低频,聲波,頻率,聽覺,聲音,噪聲,頻
低频,高频,低頻,频段,频率,人声,声波,谐振,振动,噪声,磁场
倏然,猛然,倏地,蓦地,忽地,陡然,猛地,忽然,突然,倏忽,骤然
先祖,祖先,先人,祖上,始祖,远祖,祖宗,后裔,后代,族人,子孙
兩員,偏將,隊裏,大將,親兵,軍帳,大帥,數招,吳用,一槍,陳錫聯
兩班,班,一班,两班,來往,載客,貴族,列車,上課,航線,班級
八度,音域,高亢,高音,音阶,空间,嗓门,嗓門,音调,弦,音調
关帝庙,庙宇,庙,戏台,关公,寺庙,山门,道观,庙里,关羽,二郎庙
冤屈,冤枉,委屈,冤,平反,苦楚,屈辱,清白,怨恨,洗刷,悲苦
创立者,创始人,创建人,创立,奠基人,先驱,创始,领导者,创造者,創始人,創立者
刻印,篆刻,烙印,印章,雕刻,鐫,印,刻,印刷,印記,印记
創立者,創始人,創始,創立,創建人,创始人,创立者,創辦,创立,先驅,現任
北洋水師,甲午戰爭,李鴻章,甲午战争,李鸿章,管帶,軍艦,海軍,丁汝昌,北洋,水師
十佳,十大,优秀,评选,首届,评为,信得过,全国,荣获,最美,杰出
双赢,赢,雙贏,互利,互补,两败俱伤,赢利,相辅相成,达成,联姻,长远
发电量,发电,用电量,电站,發電量,电厂,发电厂,火电站,电力,用电,电费
取乐,取樂,解闷,消遣,嬉戏,戏弄,饮宴,宴饮,玩耍,发泄,营生
取樂,取乐,玩藝兒,發泄,歡娛,戲弄,嬉戲,調戲,玩兒,消遣,肆無忌憚
受控,控制,失控,抑制,掌控,监控,施加,流向,把持,侵入,遏制
同感,感慨,感触,佩服,感觸,欣慰,看法,共鳴,相信,敬佩,由衷
听课,讲课,上课,课堂,授课,旁听,学习,课,教学,教师,课程
哗啦,哗啦啦,哐,当啷,嗵,嘭,轰隆,嘣,咣,嘩啦,啪
商報,商报,晨報,日報,時報,導報,晚報,報道,新華社,本報,快報
商报,晨报,晚报,日报,记者,早报,商報,本报,时报,报,中新网
喜人,可喜,不俗,可观,迅猛,成效,丰硕,欣喜,大好,欣慰,突飞猛进
喷水,喷泉,喷射,喷出,喷,灭火,噴水,喷发,冲洗,推进器,充气
嘩啦,嘩啦啦,哗啦,噹啷,嚶,數聲,擡手,一聲,哐,譁,嗵
噴水,噴,喷水,噴泉,噴火,充氣,廣場,絞盤,圍堰,通氣,涼亭
土豪,富豪,壕,有钱,富商,富人,豪宅,天朝,奢侈,田地,任性
场外,场内,场上,赛场,进场,場外,在场,场地,会场,入场,现场
堤岸,河堤,河岸,堤坝,沿岸,人行道,大堤,堤防,河道,湖岸,长堤
堯舜,尧舜,五經,納諫,黃帝,聖賢,紂,綱常,鯀,優孟,聖明
場外,場內,場,會場,場上,场外,現場,入場,攤位,場子,场内
塞舌尔,毛里求斯,马尔代夫,斐济,斯里兰卡,纳米比亚,马耳他,坦桑尼亚,肯尼亚,突尼斯,乌干达
塞舌爾,總領事,使領館,麥地那,羣島,薩爾瓦多,加爾各答,孟加拉國,馬耳他,約翰內斯堡,巴哈馬
壳体,外壳,船体,壳,转子,轴承,机身,构件,装配,电源,转轴
复命,覆命,回来,告辞,禀报,禀告,启程,觐见,动身,请示,禀明
复国,復國,亡国,复仇,报仇,收复,起兵,光复,救国,灭亡,兴兵
夜來,紅燭,夜来,紅袖,香,採花,華燈,綠萼,昨兒,嬌豔,簫聲
夜来,夜里,夜來,昨夜,夜深,风雪,今夜,夜,香,风雨,风寒
夢姑,魚兒,梦姑,雲中鶴,李秋水,韋小寶,韩小莹,聊天,師妹,璦,李沅芷
大少爷,少爷,王爷,老爷,老太爷,老爷子,爷,二爷,丫头,佣人,四爷
大气压,压强,气压,水蒸气,温度,壓強,摄氏度,温度计,渗透压,氣壓,沸点
大氣壓,孔徑,添加劑,聲速,攝氏度,平方釐米,磁體,氣壓,酒精燈,蒸發量,乾重
大相径庭,截然不同,迥然不同,迥异,截然,大同小异,各异,差异,相同,无异,相异
大相徑庭,大相径庭,迥異,迥然不同,截然不同,一模一樣,大同小異,無異,體現,截然,聞所未聞
失和,破裂,嫌隙,吵架,内讧,猜疑,父子,猜忌,分裂,害,失
失礼,无礼,礼貌,失禮,失态,礼节,礼数,丢脸,礼仪,行礼,举止
失禮,失礼,無禮,尷尬,失態,丟臉,禮貌,對不起,對不住,客氣,心虛
契合,吻合,切合,融合,匹配,相合,呼应,符合,交融,融入,相通
女流,女子,妻妾,小女子,妃子,棋手,鬚眉,公卿,皇族,后宫,高中生
妖人,妻,妖,魔教,道士,皇马,老家伙,门将,妖道,道姑,余沧海
孕期,妊娠期,孕,妊娠,怀孕,孕妇,分娩,孕婦,胎儿,懷孕,胎兒
孤岛,荒岛,孤島,小岛,与世隔绝,孤独,惊魂,海岛,危机,岛屿,岛
孤島,孤岛,荒島,島嶼,小島,孤獨,島上,荒蕪,廢墟,漁村,荒涼
学成,學成,归国,回国,归来,学艺,学好,求学,学武,拜师,深造
學成,学成,回國,歸國,畢業,學習,唸書,學武,拜師,從師,求學
安德森,史密斯,琼斯,詹姆斯,欧文,泰勒,约翰逊,保罗,里德,劳伦斯,罗伯特
小女子,奴家,女子,相公,小女,粗人,李公子,小弟,客官,嘿嘿,各位
尧舜,堯舜,尧,圣贤,黄帝,圣人,舜,圣明,两汉,孟子,礼乐
尼日尔河,刚果河,尼罗河,亚马孙河,尼日尔,三角洲,密西西比河,运河,雅鲁藏布江,塔里木河,内河
层状,片状,结构,环状,層狀,多层,单层,块状,网状,晶体,云母
展厅,展览,展览馆,陈列,博物馆,展会,馆,展品,美术馆,场馆,展台
展廳,展臺,展覽,展覽館,展厅,畫廊,展品,專場,參展,長廊,美術館
層狀,球狀,膠體,层状,片狀,沉積,礫岩,紅細胞,柱狀,電介質,聲速
岂有此理,混账,岂非,混帐,胡说八道,该死,可恶,胡说,胡闹,气愤,恼怒
岔路,路口,道路,分叉,南環路,迷路,大路,沿路,巷口,中山路,拐弯
巴赫,莫扎特,歌德,莱茵,沃尔夫,小提琴,曼,哈,贝多芬,迈,交响乐
市价,价格,定价,估价,价钱,标价,价,售价,股价,卖出,价位
市價,售價,定價,標價,價,價格,價錢,總價值,價位,單價,身價
席間,席间,飲宴,幾杯,會上,吃飯,設宴,舉杯,閒談,午飯,會後
席间,请客,宴会,席間,吃饭,会餐,设宴,宴请,饮宴,聚会,饭桌
帮派,帮会,门派,幫派,团伙,黑社会,丐帮,帮主,行会,首领,公会
常務委員,六屆,何魯麗,國民政府,軍委會,黃永勝,阮成發,譚震林,贺一诚,總政治部,李漢俊
幫派,幫會,帮派,黑社會,販毒,帮会,門派,幫主,丐幫,勢力,黑道
幾棵,棗樹,馬尾松,光禿禿,枝條,種植,枝葉,栽種,樹叢,果樹,樹木
彈,弹,連發,鋼,槍,擊,應聲,炸彈,連續,動,發射
復國,复国,復興,建國,光復,操場,大業,復,立國,救國,衛國
悟出,领悟,悟,明白,道理,感悟,領悟,看透,恍然大悟,懂得,揣摩
悬臂,悬挑,预应力,桁架,桥墩,墩台,桥,钢梁,桥面,液压,机翼
惠民,富民,民生,政策,下乡,百姓,举措,优惠,民心,民俗,公益
懸臂,絞盤,鋼樑,預應力,彎曲,結構,橋墩,欄板,扶欄,磚混,橋身
打搅,打扰,打擾,惊扰,打攪,走开,扰,耽搁,捣乱,告辞,惊动
打攪,打擾,驚擾,打搅,見怪,打扰,亂動,不做聲,吵鬧,戀戀不捨,吱聲
抛售,拋售,买入,买进,卖出,卖掉,降价,贬值,获利,下跌,赎回
拋售,抛售,買進,貶值,賣掉,脫手,上漲,變賣,房產,買入,賣出
拍桌子,呵斥,怒喝,喝问,张有智,哈哈大笑,怒斥,大喊大叫,一頓,大叫,大呼小叫
拔掉,拔,拔出,摘掉,接上,扔掉,切断,除掉,安上,砍掉,卸下
招展,展会,如火如荼,展,攒动,参展,招商,飘动,彩绸,旌旗,打扮
挣得,挣,赚,赚取,挣钱,养活,賺,赚钱,掙得,争得,应得
据守,固守,驻守,坚守,进犯,退守,死守,歼灭,镇守,占领,攻打
排气,废气,排氣,增压,发动机,通风,气管,吸气,气孔,进气道,空气
排氣,排气,廢氣,通風,吸氣,發動機,制動,通氣,噴射,制動器,傳動
掙得,賺,掙,挣得,掙錢,幾百萬,賺取,半輩子,生活費,賺錢,有利可圖
據守,駐守,營壘,進攻,守軍,退守,包圍,堅守,營寨,据守,合圍
救星,克星,救命,恩人,奇蹟,拯救,有救,解救,苦命,利器,起死回生
散佚,散失,失传,失傳,佚,刻本,手稿,留存,散落,史料,焚毁
散漫,懒散,懶散,松散,心不在焉,涣散,急躁,漫不经心,懈怠,奔放,呆板
数以万计,成千上万,数万,数十万,数千,数百,众多,数百万,千千万万,不计其数,无数
星期四,星期三,星期二,星期五,星期六,星期一,星期日,星期天,周二,周四,周五
朝日,富士,日本,产经,北海道,自民党,大阪,啤酒,京都,冲绳,中日
朦朦胧胧,朦胧,模模糊糊,隐隐约约,隐约,迷迷糊糊,薄雾,朦朧,感觉,雾气,糊里糊涂
木質部,植物體,細胞膜,托葉,葉柄,無機鹽,紅細胞,結締組織,體細胞,輸卵管,子葉
木质部,细胞壁,植物体,枝条,叶绿体,木質部,根系,茎,叶柄,根部,树干
本岛,岛上,岛屿,岛,全岛,岛内,台湾岛,本島,小岛,关岛,冲绳
本島,本岛,全島,金門,島內,臺灣,沖繩,島上,島嶼,臺灣島,關島
标致,標緻,车型,东风,汽车,轿车,奔驰,丰田,脸蛋,宝马,车身
桥牌,麻将,围棋,象棋,橋牌,保龄球,打牌,乒乓球,锦标赛,赌博,太极拳
梦姑,韩小莹,莫声谷,陆冠英,耶律齐,程灵素,完颜萍,完颜康,殷梨亭,双儿,柯镇恶
梴,熺,諲,柟,瓚,彛,紱,赵,煚,鄆,袁宗皋
森然,阴森森,凝重,冷冷的,凛然,寒光,肃然,寒意,凛冽,陰森森,清冷
楼台,楼阁,雕栏,樓臺,高楼,宫阙,飞檐,扶栏,屋顶,楼顶,烟雨
樓臺,楼台,雕欄,小樓,宮闕,宮牆,高樓,樓閣,扶欄,紅燭,巖洞
標緻,标致,這輛,轎車,長相,俊俏,臉蛋,修長,蒼老,圓潤,紅潤
橋牌,桥牌,香腸,鍵盤,遊戲,象棋,麻將,保齡球,計算機,酒樓,辣椒醬
欧文,邓肯,詹姆斯,约翰逊,琼斯,罗伯特,乔治,托马斯,科尔,保罗,奥尼尔
歐文,布魯斯,欧文,馬丁,科爾,約翰,韋伯,喬納森,羅斯,凱利,威爾遜
殼體,預應力,澆注,外殼,磚混,圓柱形,絞盤,戰鬥部,軸承,氧化鋁,繞組
水泄不通,严严实实,挤满,攒动,围住,熙熙攘攘,堵,擠滿,围,不可开交,络绎不绝
沥,氽,渌,浃,淖,油榨,潵,莲肉,瀝,涝,淥
泥巴,泥土,泥,泥漿,泥水,沙土,石子,粘土,沙子,石灰,爛泥
洗手間,廁所,洗手,廁,洗手间,樓梯,衛生間,厕所,廚房,上樓,停車場
洗手间,卫生间,厕所,马桶,浴室,厨房,房间,廁所,洗手間,包厢,阳台
洛林,哈布斯堡,里昂,法蘭西,法国,法兰西,诺曼底,巴黎,莱茵,科隆,波尔多
津液,脾胃,气血,唾液,脏腑,阳气,氣血,体液,精液,體液,腑
活像,好似,倒像,像是,好像,宛如,像,似的,仿佛,彷彿,犹如
活血,止痛,补血,消炎,止血,化痰,補腎,补肾,滋补,補血,解毒
浑河,辽河,鸭绿江,沈阳市,沈阳,松花江,抚顺,汉水,汉江,黄河,辽阳
涉猎,涉獵,涉足,涵盖,领域,建树,钻研,造诣,广泛,甚广,擅长
涉獵,涉猎,鑽研,涉足,廣博,興趣,研讀,專攻,接觸,造詣,涵蓋
渥太华,多伦多,蒙特利尔,加拿大,渥太華,华盛顿,费城,纽约,波士顿,布鲁塞尔,比利时
渥太華,多倫多,加拿大,渥太华,蒙特利爾,多伦多,華盛頓,蒙特利尔,倫,布魯塞爾,紐約
渾河,張家灣,荊江,朱仙鎮,兩河,渤海灣,灤,漢水,興山,淶,龍亭
瀝,沥,黃水,切塊,淥,燜,水網,水,武昌魚,涞,嘩啦啦
灵猫,精灵,苏门羚,猫,鸦,野猫,几只,机敏,剧毒,野猪,机灵
為,並,將,則,與,時,爲,當,卻,讓,僅
烂泥,滩,泥泞,爛泥,泥,沼泽,淤泥,泥巴,乱石,泥浆,烂
烟幕弹,照明弹,煙幕彈,炮弹,毒气,诱饵,火箭弹,烟雾,炸药,把戏,炸弹
焐,煨,捂,氽,焖,暖和,灼,臊,蜷,燜,热气腾腾
煙幕彈,變招,撒手鐧,照明彈,烟幕弹,一發,我軍,導彈,炸彈,陰毒,一槍
爛泥,泥濘,泥漿,烂泥,亂石,溝裏,塵土,黃土,泥巴,沼澤,石塊
犍,旃,娑,犊,羊,殑,谟,鼍,毗,賨,阐
生产型,生产,企业,独资,主营,民营,经营,开发型,研发,外向型,制造业
生產型,生產,主營業務,生产型,原型機,殲擊機,投產,生產率,改進型,生產線,生產量
甩手,撒手,甩,掌柜,放手,走人,抬手,起身,扔下,用力,扔
电容器,电容,电阻,变压器,電容器,二极管,线圈,电池,电路,電容,晶体管
疲惫不堪,筋疲力尽,疲惫,疲累,疲倦,力不从心,劳累,疲劳,气喘吁吁,心烦意乱,满头大汗
疲憊不堪,疲憊,睏乏,疲勞,疲惫不堪,勞累,力不從心,疲倦,疲累,睏倦,忙亂
發電量,用電量,發電,发电量,電廠,供電,發電廠,太陽能,電力,用電,庫容
白光,红光,光源,光柱,亮光,光束,光芒,金光,蓝光,照明,紅光
白浪,海潮,海浪,浪花,巨浪,波涛,碧波,岸上,浪,大河,大海
盯上,看上,盯,觊觎,招惹,看中,提防,完蛋,得手,遭殃,盯住
石人,石像,石兽,石雕,石柱,巨石,石板,石窟,石刻,青石,怪石
社会主义者,主义者,资产阶级,民主主义,有产者,资本主义,革命者,社会党,共产主义,社會主義者,无产阶级
社會主義者,社會主義,資產階級,社会主义者,無產階級,馬克思,左派,布爾什維克,資本主義,民主主義,主義者
祖孙,俩,祖孫,父子,夫妇,师徒,两代,爷爷,孙女,刘家,父女
祖孫,祖孙,父子,爺爺,同堂,父女,兩代,福臨,長輩,傳承,情誼
